ID	notation	subtitle	description	citation	fundamentals.*	attachments.*	templates.*
TH086	I🄨 ⎮§§⎮ := sn = … + a85 + … + an 	The a85 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"LXXXVI.
Why does not a social network, which has more credit (rating) than sovereign states, prefer to build even the Internet without Frontiers from its own money than that of the poor taxpayers?"	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH087	I🄨 ⎮§§⎮ := sn = … + a86 + … + an 	The a86 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"LXXXVII.
What does the state or what does it give to those shares who are entitled to total enjoyment and full participation in broadband expansion through perfect tax loyalty."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH088	I🄨 ⎮§§⎮ := sn = … + a87 + … + an 	The a87 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"LXXXVIII.
What could be better for the Internet without Frontiers than if the social networks, Internet cartels and data octopuses, as they do little - pay taxes, grant each tax particle this enjoyment and participation (or relief) in the data pool in real time."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH089	I🄨 ⎮§§⎮ := sn = … + a88 + … + an 	The a88 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"LXXXIV.
Why does the human being seek the transmission (transformation) into the Internet without Frontiers more than the freedom, why does he cancel earlier privacy, which was still safe."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH090	I🄨 ⎮§§⎮ := sn = … + a89 + … + an 	The a89 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XC.
Surpressing these naked facts only with «Like» or discretion rather than to eliminate by rational reasoning means to expose humankind to the laughter of data octopuses, Internet cartels and Social Networks or other enemy networks, and to mock the rest of unseen humanity, which means it has to make itself heard again."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH091	I🄨 ⎮§§⎮ := sn = … + a90 + … + an 	The a90 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCI.
Therefore, if we followed common sense, these naked facts easily dissolve into liking, yes, these bare facts do not exist at all."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH092	I🄨 ⎮§§⎮ := sn = … + a91 + … + an 	The a91 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCII.
Therefore, away with all those profiteers or marketeers who preach the user-particle: «security, security», and yet it's not private sphere; at least make your own peace with the Internet without Frontiers and its data assets otherwise keep your hands off it."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH093	I🄨 ⎮§§⎮ := sn = … + a92 + … + an 	The a92 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCIII.
It may be better for all the profiteers or marketeers who preach the user-particle: «data, data», and is not data protection; at least even filter the best out of the data gold and the knowledge."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH094	I🄨 ⎮§§⎮ := sn = … + a93 + … + an 	The a93 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCIV.
People should be encouraged to follow good examples and strive after these very data assets, and trust them to go through many setbacks in the data realm rather than lull themselves into a false sense of security and to bathe in media literacy."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH095	I🄨 ⎮§§⎮ := sn = … + a94 + … + an 	The a94 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCV.
The user particles must be aware: The data gold and access to the data realm was won as laboriously as well as the precious metals and raw materials that are wrested from the ground - but with far fewer intermediaries - that are needed for the infrastructure and access equipment; and also destructive for the environment which is the habitat for the people who suffer most and benefit the least; never mind have access to the Internet."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH096	I🄨 ⎮§§⎮ := sn = … + a95 + … + an 	The a95 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCVI.
In the internet without Frontiers everyone should be measured by his consideration and not by his participation."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
TH097	I🄨 ⎮§§⎮ := sn = … + a96 + … + an 	The a96 attack of common sense on the real-time of the captured world by placarding 100 and more propositions (thesis), whereby If there is any sequence (ai), it can be used to form a new sequence (sn) of the partial sums. The unknown (n) partial sum is the sum of the first n + 1 terms of (ai), their definition for the Internet without Frontier (IwF) is I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an 	"XCVII.
Nobody gains sovereignty on the Internet without Frontiers, which only states can earn and claim. The Darknet or the Mobile Internet or the Internet of Things does not really exist; not even as an enclave. To say that a data asset that has no frontiers (limits) can not gain sovereignty, nor even a consciousness or artificial intelligence we want to allow the Internet without Frontiers or the data assets. Therefore, Social Networks, cyber criminals, data octopuses or Internet cartels and Intelligence Agencies should not simply be allowed to make claims based on their shape or attitude; only user particles themselves can be pronounced soulful or holy according to their shape or attitude."	"The［num］. thesis of the Internet without Frontier with term I🄨 ⎮§§⎮ := sn = a0 + a1 + … + an is

［description］

Author: Jens T. Hinrichs. Follow: https://twitter.com/scifiltr #MathDIY (first released: Sunday, Sept 4, Year 15 after Y2K, 9.05 pm; latest update: Saturday, Oct 6, Year 19 after Y2K, 7:51 pm"	.thesis	NA	NA
